n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
966	3995.023	1130.03	2274.616	9450.32	2518.477	2733.532	2901.362	3118.935	3308.612	3494.372	3742.76	3982.169	4217.67	4706.401	5527.641	6187.375	6921.175
967	3999.611	1086.649	2281.114	9937.48	2555.507	2734.8	2894.43	3143.358	3333.664	3505.562	3752.559	3989.55	4297.019	4751.609	5432.761	6161.343	6568.891
968	4020.032	1054.431	2248.084	9859.558	2574.273	2750.342	2947.422	3175.412	3368.378	3582.47	3767.004	4000.318	4340.767	4781.111	5498.858	6079.194	6583.878
969	4043.407	1119.774	2278.662	8744.224	2568.706	2745.25	2929.346	3161.691	3343.385	3559.481	3753.597	3972.472	4325.936	4841.532	5680.576	6278.783	6800.902
970	4008.766	1059.873	2254.144	9472.841	2590.05	2729.349	2893.364	3130.172	3326.415	3530.708	3755.164	4001.807	4360.57	4789.165	5504.512	6140.034	6679.59
971	3999.148	1076.976	2344.792	10707.16	2637.396	2746.058	2903.431	3142.558	3327.791	3529.282	3757.354	4007.299	4327.217	4735.17	5407.554	6179.336	6510.022
972	4071.332	1106.937	2158.165	9527.887	2640.557	2753.405	2906.187	3161.899	3398.441	3602.794	3835.997	4047.086	4389.377	4799.342	5608.282	6277.843	6630.165
973	4091.467	1186.025	2259.886	9338.214	2666.679	2802.056	2957.301	3191.216	3364.815	3561.569	3768.281	4019.204	4354.148	4838.795	5626.892	6475.491	7081.342
974	4054.586	1097.267	2329.323	10112.47	2621.899	2760.578	2936.775	3178.332	3380.135	3600.797	3818.566	4034.606	4304.451	4813.78	5512.47	6282.606	6647.744
975	4052.585	1133.476	2276.342	9602.801	2552.733	2720.186	2921.814	3135.162	3355.142	3540.056	3765.76	4043.848	4358.94	4843.446	5606.925	6235.603	6901.043
976	4079.706	1094.799	2217.72	8788.465	2614.232	2754.186	2932.999	3213.547	3390.757	3586.289	3807.198	4069.935	4403.223	4879.847	5607.722	6251.7	6734.399
977	3992.167	1067.351	2280.904	10472.27	2593.141	2742.565	2946.445	3169.982	3363.974	3550.062	3774.829	3961.144	4203.802	4650.851	5407.662	6195.952	6758.607
978	4040.798	1104.585	2141.539	9340.05	2563.195	2746.604	2941.28	3144.427	3361.61	3543.765	3784.342	4021.914	4378.519	4819.768	5564.02	6323.153	6683.45
979	4014.878	1061.902	2244.972	9741.36	2570.529	2746.128	2897.927	3152.689	3361.739	3546.848	3760.657	4003.218	4327.239	4780.325	5436.216	6248.218	6574.571
980	4049.664	1064.961	2248.645	10745.83	2640.66	2775.741	2976.469	3226.094	3414.085	3592.923	3796.508	4059.479	4330.272	4742.749	5459.392	6064.881	6603.195
981	4109.301	1121.22	2053.877	9709.748	2593.999	2814.177	2983.151	3216.944	3415.539	3637.913	3820.941	4051.673	4425.093	4853.026	5688.198	6313.049	6930.224
982	4126.021	1122.537	2167.022	9201.524	2681.29	2839.89	2983.998	3238.294	3436.675	3647.209	3833.599	4098.7	4432.321	4865.601	5635.351	6463.834	7001.786
983	4068.374	1066.867	2014.31	9710.334	2665.714	2837.945	2975.838	3217.44	3405.519	3601.268	3820.871	4064.046	4365.046	4793.599	5495.945	6252.37	6742.151
984	4083.018	1139.739	2106.695	9425.763	2588.019	2776.76	2935.288	3195.666	3387.49	3577.431	3823.155	4069.879	4371.555	4832.466	5580.694	6265.741	6925.472
985	4117.424	1182.13	2315.165	9485.785	2603.081	2804.921	2979.506	3173.645	3387.885	3582.461	3792.292	4097.497	4413.026	4877.118	5753.568	6531.318	7059.062
986	4114.332	1122.112	2269.024	11613.54	2638.866	2806.305	2999.957	3260.359	3441.183	3635.263	3852.977	4092.917	4404.511	4816.142	5572.376	6399.221	6665.053
987	4161.54	1183.814	2303.222	9273.192	2654.664	2819.343	2980.939	3214.968	3421.921	3621.959	3832.826	4085.899	4482.478	4968.837	5776.843	6534.961	7117.938
988	4204.506	1220.766	2316.06	10133.31	2606.295	2789.685	2970.87	3231.957	3434.739	3662.559	3902.71	4187.272	4563.416	5021.523	5831.513	6625.186	7240.234
989	4117.153	1122.833	2096.33	10056.3	2604.407	2771.772	2961.813	3192.734	3419.782	3629.461	3842.979	4119.568	4494.057	4897.109	5690.683	6357.513	6771.692
990	4102.311	1126.83	2332.322	9915.35	2617.944	2811.581	2970.323	3237.076	3402.177	3616.416	3833.336	4077.474	4378.88	4800.322	5639.604	6299.613	6720.357
991	4149.741	1207.492	2275.697	10481.89	2623.618	2799.857	2934.781	3225.39	3420.209	3644.844	3850.006	4074.113	4409.826	4911.577	5822.923	6550.744	7116.167
992	4146.322	1098.822	2274.138	10806.24	2689.251	2871.84	3075.622	3241.802	3463.499	3650.93	3895.313	4122.069	4477.489	4890.717	5663.498	6310.35	6694.21
993	4132.384	1184.716	2286.111	9398.264	2644.72	2822.079	2956.034	3200.881	3396.549	3592.718	3819.876	4034.892	4441.529	4909.831	5697.533	6574.472	7240.386
994	4143.254	1142.783	2369.579	9550.761	2611.716	2793.819	2982.261	3206.907	3420.46	3599.746	3869.891	4187.932	4518.213	4924.921	5673.467	6323.908	6980.608
995	4126.416	1068.857	2199.438	9224.086	2661.819	2860.527	3045.151	3281.77	3459.569	3691.859	3865.75	4095.528	4405.466	4864.337	5577.049	6224.297	6634.725
996	4162.084	1140.222	2384.255	9580.757	2721.5	2883.216	3020.157	3259.048	3463.099	3650.972	3857.633	4121.676	4417.83	4987.574	5714.202	6286.223	6833.572
997	4149.639	1181.955	2332.157	11244.81	2688.085	2843.499	3006.334	3215.062	3422.87	3637.3	3839.151	4082.242	4428.572	4943.77	5669.392	6484.032	7040.852
998	4213.844	1285.832	2329.774	11361.27	2650.068	2838.646	2990.674	3245.326	3438.001	3632.714	3875.063	4146.276	4460.806	5053.729	5854.127	6675.412	7342.354
999	4232.699	1189.735	2375.851	11677.06	2720.596	2852.63	3050.851	3286.81	3498.099	3722.376	3923.082	4215.346	4572.645	5046.297	5848.446	6498.667	6975.314
1000	4215.391	1139.34	2377.769	9274.819	2734.315	2885.075	3047.102	3303.034	3490.144	3748.384	3964.89	4203.687	4559.023	4962.911	5740.116	6525.26	7049.298
